bootstrap_replicate,bootstrap_statistic,n_contributing_bootstrap_clusters,n_unique_source_patients,n_source_patients_selected_more_than_once,n_bootstrap_copies_from_repeated_source_patients,n_profiles_from_repeated_source_patient_copies,n_pre_exclusion_zero_distance_external_candidates
1618,0.011043975418430274,34,21,9,22,87,148
1619,0.01342806985671871,34,23,6,17,97,180
1620,0.008906250871429294,34,20,9,23,106,178
1621,0.022335599758303515,34,24,9,19,100,112
1622,0.00873938118067737,34,23,9,20,102,144
1623,0.011716260837022416,34,19,10,25,123,204
1624,0.016143002385864413,34,21,10,23,89,128
1625,0.014248350240007257,34,23,8,19,97,148
1626,0.013773679693086589,34,24,8,18,111,150
1627,0.00937453517604682,34,23,9,20,110,142
1628,0.009713709918130302,34,22,8,20,101,166
1629,0.02694881480826233,34,23,8,19,113,164
1630,0.013313076715821964,34,22,8,20,95,146
1631,0.010144719443491816,34,21,8,21,119,200
1632,0.01342806985671871,34,19,9,24,114,204
1633,0.02211954107588346,34,22,9,21,116,160
1634,0.0110134794198877,34,20,8,22,108,204
1635,0.013937479771817592,34,21,9,22,118,208
1636,0.019943997835271163,34,22,9,21,108,138
1637,0.013090034465852059,34,21,10,23,118,154
1638,0.006412601109918675,34,19,10,25,95,164
1639,0.01676818465761334,34,22,10,22,142,184
1640,0.034507704615695835,34,21,10,23,112,142
1641,0.013405546043621507,34,20,11,25,121,172
1642,0.01514920732661651,34,20,12,26,153,198
1643,0.012921481972753251,34,24,7,17,85,132
1644,0.023498907947106837,34,24,8,18,79,100
1645,0.023758819357023554,34,22,8,20,97,154
1646,0.01773009968106961,34,23,10,21,134,164
1647,0.013943463912267993,34,20,9,23,121,208
1648,0.013941066917185496,34,25,8,17,64,76
1649,0.022877714222963422,34,24,7,17,85,126
1650,0.015065353937496917,34,20,10,24,97,158
1651,0.03298365817222438,34,22,9,21,113,170
1652,0.013220857380499454,34,22,10,22,118,166
1653,0.011834343391810578,34,22,9,21,103,142
1654,0.01573656453252195,34,20,7,21,133,310
1655,0.010860473016051649,34,21,7,20,97,198
1656,0.027106687906601788,34,21,10,23,90,134
1657,0.020668120138745583,34,20,8,22,104,212
1658,0.015313633140774066,34,20,10,24,116,182
1659,0.012240303112939294,34,23,9,20,82,100
1660,0.019620436476489388,34,21,9,22,137,218
1661,0.02387193219076464,34,23,10,21,99,114
1662,0.022472658848450615,34,24,8,18,87,120
1663,0.008414862607484572,34,20,10,24,131,188
1664,0.02216794030746884,34,20,9,23,111,188
1665,0.017138585731847608,34,20,10,24,100,160
1666,0.010164356630336158,34,19,8,23,107,234
1667,0.01583878722045225,34,25,8,17,112,136
1668,0.031246879807777045,34,21,9,22,112,184
1669,0.015199021275964897,34,19,12,27,125,158
1670,0.014202619617423005,34,22,12,24,130,130
1671,0.012634503331905689,34,19,10,25,137,208
1672,0.015433456065205752,34,23,9,20,136,178
1673,0.014436059533663156,34,23,10,21,124,148
1674,0.005467696017307087,34,21,10,23,107,134
1675,0.010001072405283244,34,20,11,25,141,180
1676,0.010248462816524449,34,22,11,23,125,140
1677,0.03321043992708897,34,23,7,18,133,208
1678,0.010711791765507066,34,24,8,18,81,114
1679,0.013322737638156876,34,22,11,23,118,130
1680,0.029346463520696725,34,24,8,18,61,82
1681,0.016100801864737557,34,25,9,18,108,108
1682,0.01833987216318006,34,19,9,24,101,188
1683,0.013011098393323595,34,20,11,25,141,188
1684,0.010245445005326231,34,20,10,24,94,150
1685,0.019842753121286125,34,22,10,22,102,144
1686,0.030348179087274954,34,23,8,19,95,136
1687,0.02522538633981164,34,23,8,19,140,258
1688,0.011192225525880665,34,21,11,24,105,144
1689,0.011760275400049716,34,20,8,22,129,258
1690,0.02228278939616221,34,21,8,21,91,168
1691,0.017988987513469425,34,21,10,23,128,182
1692,0.018165352352694057,34,23,8,19,92,152
1693,0.02848743685702681,34,22,8,20,109,202
1694,0.023033292620483377,34,23,9,20,81,102
1695,0.017619071190260807,34,22,6,18,98,242
1696,0.009995671007754836,34,23,8,19,74,104
1697,0.02089403665880736,34,22,10,22,123,156
1698,0.014269104237658453,34,25,8,17,85,94
1699,0.013871150084271977,34,20,8,22,82,164
1700,0.015036573678320366,34,22,10,22,87,108
1701,0.015843567298491203,34,22,10,22,113,146
1702,0.019428905009767773,34,23,9,20,107,128
1703,0.011391654548324123,34,23,8,19,80,116
1704,0.0120818633942892,34,22,10,22,106,130
1705,0.03296430928021641,34,22,8,20,81,134
1706,0.01401809376811769,34,18,11,27,119,192
1707,0.028544072104164847,34,20,9,23,105,186
1708,0.022964879818706138,34,21,6,19,76,208
1709,0.012827139739680277,34,24,8,18,93,132
1710,0.017037193232612338,34,23,9,20,108,132
1711,0.019572489205319166,34,20,10,24,116,182
1712,0.018651489922298415,34,21,8,21,94,162
1713,0.017767790269909448,34,24,7,17,84,176
1714,0.015199021275964897,34,20,8,22,103,196
1715,0.015656764745540317,34,23,7,18,86,152
1716,0.016176982640690424,34,22,8,20,90,148
1717,0.012242568519580707,34,20,10,24,98,146
1718,0.01856123670267614,34,20,8,22,132,260
1719,0.016558152680995374,34,24,6,16,80,158
1720,0.009754552327178811,34,23,8,19,102,178
1721,0.014464299689122183,34,22,9,21,82,126
1722,0.02615629888038952,34,21,7,20,107,246
1723,0.011664584706118558,34,23,8,19,93,158
1724,0.018381251298817458,34,25,9,18,84,84
1725,0.02164779248721503,34,23,10,21,135,150
1726,0.017576820573112016,34,21,8,21,101,182
1727,0.03278010317162054,34,18,11,27,126,186
1728,0.0198513281664782,34,20,9,23,129,210
1729,0.02608999117779761,34,21,11,24,124,148
1730,0.011551713361906912,34,22,9,21,115,172
1731,0.012704874158220907,34,20,11,25,95,128
1732,0.011919452240618349,34,23,10,21,114,126
1733,0.009075715474555171,34,20,11,25,104,134
1734,0.016553845703979362,34,22,9,21,138,200
1735,0.020452977154541765,34,22,7,19,114,208
1736,0.024054383731634363,34,21,8,21,96,156
1737,0.020942759787493978,34,19,11,26,157,266
1738,0.013871150084271977,34,25,9,18,66,66
1739,0.009645507146457594,34,18,10,26,137,214
1740,0.013205618172129494,34,21,9,22,99,152
1741,0.012814134941983545,34,24,8,18,72,90
1742,0.01438267565976395,34,24,9,19,79,88
1743,0.02619084590441846,34,23,9,20,117,144
1744,0.018272426968341582,34,21,6,19,71,170
1745,0.02733847571488874,34,23,7,18,102,264
1746,0.014516861899430397,34,20,9,23,115,190
1747,0.017660247478661375,34,20,9,23,128,208
1748,0.03224875681091864,34,23,6,17,80,172
1749,0.028668790322596033,34,17,8,25,119,300
1750,0.013608350010204467,34,20,10,24,123,168
1751,0.02773154071964376,34,21,9,22,138,300
1752,0.014637498569302652,34,22,8,20,143,236
1753,0.01436454590958381,34,22,11,23,109,118
1754,0.032342741190658476,34,20,10,24,131,182
1755,0.026662667348431195,34,19,10,25,124,198
1756,0.03331281470515288,34,21,9,22,147,242
1757,0.007798419798812503,34,20,8,22,95,204
1758,0.02628851752147243,34,22,10,22,109,136
1759,0.01629979158141165,34,21,10,23,107,146
1760,0.023583998436781398,34,22,9,21,92,128
1761,0.014269019392853986,34,19,11,26,128,196
1762,0.015240894062868927,34,19,9,24,119,208
1763,0.009994460192323057,34,23,9,20,97,118
1764,0.010383094862185471,34,21,11,24,109,136
1765,0.010803203915081015,34,19,11,26,147,210
1766,0.022999522172790533,34,20,12,26,124,166
1767,0.011646934901810027,34,20,11,25,89,122
1768,0.02239574209306605,34,24,8,18,97,130
1769,0.01395755831509897,34,24,7,17,93,144
1770,0.011545695138807884,34,22,9,21,80,110
1771,0.015425296919901008,34,21,11,24,116,140
1772,0.026648733591285848,34,24,6,16,58,130
1773,0.01118044789846542,34,20,11,25,131,188
1774,0.009494854730739799,34,22,10,22,110,134
1775,0.008395349919192586,34,18,11,27,165,334
1776,0.02887578443311483,34,20,11,25,106,136
1777,0.011293174168872266,34,22,10,22,130,148
1778,0.013139270237956233,34,19,10,25,143,224
1779,0.01593640739124738,34,21,10,23,123,162
1780,0.022153945075593623,34,21,9,22,106,178
1781,0.03398657799038339,34,24,7,17,77,152
1782,0.02672764620707309,34,18,8,24,120,296
1783,0.014608557522041293,34,22,8,20,89,146
1784,0.015754176405490983,34,22,10,22,102,126
1785,0.022153945075593623,34,22,8,20,102,158
1786,0.01685003106868159,34,23,9,20,89,110
1787,0.014467936762097802,34,24,10,20,118,118
1788,0.023341866577278554,34,23,9,20,112,154
1789,0.019417588513097984,34,22,9,21,119,184
1790,0.017083381576955926,34,19,10,25,121,186
1791,0.018862149549762626,34,21,8,21,95,158
1792,0.025437409632470882,34,21,10,23,132,176
1793,0.01226556423572571,34,20,9,23,127,240
1794,0.02777846180310914,34,23,9,20,101,122
1795,0.019273570890704715,34,22,7,19,82,156
1796,0.014679256228403766,34,21,9,22,113,184
1797,0.018422277489692156,34,20,11,25,154,220
1798,0.01980057066062957,34,21,10,23,110,168
1799,0.026261521428247833,34,22,10,22,137,158
1800,0.012691806142601722,34,24,9,19,109,142
1801,0.025187503663182398,34,23,10,21,135,150
1802,0.01212663656981218,34,20,9,23,133,222
1803,0.015669583936498255,34,20,9,23,142,252
1804,0.017296530071100158,34,22,9,21,83,122
1805,0.012553451259323913,34,19,11,26,156,278
1806,0.014516646103069675,34,19,12,27,131,172
1807,0.01915513377991116,34,18,8,24,100,232
1808,0.018650821846986514,34,20,9,23,122,200
1809,0.02430516799654483,34,23,8,19,70,100
1810,0.021760845610203514,34,14,10,30,207,490
1811,0.013924203797115328,34,22,8,20,95,146
1812,0.014388625178788503,34,22,10,22,86,110
1813,0.009441942483638027,34,21,7,20,93,204
1814,0.02626090537767828,34,21,9,22,107,184
1815,0.008832770965805585,34,20,10,24,125,188
1816,0.015721439435782362,34,23,9,20,111,150
1817,0.015227024807914206,34,23,10,21,102,114
1818,0.014499875748858748,34,23,10,21,84,96
1819,0.020822644266126372,34,24,7,17,75,114
1820,0.014834949638555164,34,24,9,19,107,140
1821,0.022112503146396817,34,24,7,17,61,94
1822,0.026352815740179558,34,21,8,21,113,196
1823,0.01270888814114176,34,24,8,18,97,136
1824,0.02526044721508848,34,22,11,23,130,142
1825,0.025478552364072427,34,25,7,16,82,122
1826,0.011626666227157155,34,21,10,23,123,180
1827,0.0192604116716919,34,19,8,23,113,250
1828,0.02344044141403965,34,21,8,21,98,182
1829,0.02892176611783189,34,20,8,22,129,270
1830,0.01837524968308634,34,22,9,21,139,214
1831,0.01816036147288763,34,23,9,20,85,106
1832,0.008776665854996368,34,21,12,25,106,130
1833,0.01893593300686794,34,26,7,15,55,64
1834,0.012681894797999874,34,21,11,24,137,170
1835,0.017479725931247386,34,19,11,26,142,202
1836,0.013871150084271977,34,23,9,20,71,92
1837,0.017447556528329865,34,20,11,25,170,242
1838,0.015733014626097292,34,18,10,26,160,372
1839,0.028773780000551093,34,23,9,20,104,152
1840,0.006875072095411508,34,21,8,21,119,208
1841,0.014762864591108565,34,22,11,23,131,140
1842,0.02117176829456311,34,23,8,19,115,166
1843,0.010024080094350067,34,21,10,23,104,140
1844,0.030137599203770776,34,24,9,19,85,100
1845,0.013752942409685841,34,23,8,19,99,156
1846,0.022759166018876703,34,24,10,20,98,98
1847,0.02705829830974328,34,20,8,22,124,234
1848,0.01624670453423635,34,18,12,28,118,154
1849,0.018544642989628463,34,25,7,16,64,88
1850,0.021766637582302774,34,26,6,14,68,86
1851,0.009344326398619974,34,25,8,17,111,120
1852,0.014643462391633007,34,22,8,20,92,160
1853,0.014690609903790688,34,23,8,19,67,94
1854,0.020822644266126372,34,20,7,21,80,184
1855,0.012838045945319732,34,25,9,18,100,100
1856,0.03163026231093698,34,24,7,17,101,148
1857,0.01827457735892614,34,22,9,21,111,156
1858,0.012801261760966517,34,23,9,20,103,142
1859,0.01192849172516608,34,24,8,18,71,98
1860,0.021165795992294158,34,23,8,19,88,118
1861,0.004178755573806633,34,26,7,15,73,82
1862,0.02466267073260331,34,20,13,27,160,172
1863,0.008575631708051284,34,22,9,21,109,148
1864,0.021765086463467198,34,20,11,25,111,150
1865,0.012996519317735974,34,22,8,20,96,144
1866,0.012658537952035497,34,19,10,25,117,180
1867,0.020692221367229313,34,20,14,28,124,124
1868,0.01354392287226857,34,20,7,21,109,232
1869,0.016617605416884222,34,19,8,23,114,234
1870,0.01761644318458286,34,20,9,23,128,224
1871,0.01747776159338709,34,23,8,19,89,130
1872,0.010734778970392482,34,22,9,21,142,226
1873,0.014411702466761305,34,22,9,21,104,134
1874,0.02720621497773777,34,23,7,18,97,160
1875,0.011723643802998597,34,24,8,18,94,118
1876,0.012102846826800712,34,25,7,16,71,104
1877,0.015668076013661082,34,24,8,18,100,142
1878,0.012509276362126731,34,21,12,25,160,172
1879,0.012844869702929362,34,23,8,19,90,138
1880,0.012183973447973867,34,22,8,20,85,130
1881,0.027414822016674806,34,20,10,24,134,218
1882,0.015622179868512349,34,22,9,21,87,126
1883,0.008590594688789643,34,21,8,21,116,212
1884,0.012509276362126731,34,22,10,22,84,108
1885,0.026474529300682736,34,19,11,26,126,186
1886,0.020367413923161347,34,21,9,22,120,232
1887,0.016304367194630895,34,23,8,19,105,146
1888,0.019562734711977652,34,23,10,21,133,142
1889,0.031218700702985623,34,22,10,22,89,116
1890,0.014690609903790688,34,23,9,20,105,126
1891,0.010549845455466004,34,21,7,20,82,174
1892,0.01410980685605473,34,23,8,19,80,110
1893,0.01196404234760344,34,22,10,22,104,128
1894,0.01268175426283625,34,24,7,17,71,118
1895,0.013985111846926537,34,24,9,19,91,106
1896,0.015055894087607033,34,21,11,24,107,134
1897,0.0058069768797180885,34,20,10,24,115,172
1898,0.03027091817100063,34,21,10,23,131,200
1899,0.009080620443710656,34,22,8,20,123,192
1900,0.026198068026866098,34,23,9,20,101,146
1901,0.018432538452650624,34,20,11,25,107,140
1902,0.0076294046646563606,34,23,8,19,97,152
1903,0.03258170518324041,34,24,9,19,90,102
1904,0.004820957334481946,34,24,7,17,89,122
1905,0.014600928062852816,34,21,10,23,116,160
1906,0.0178894696891606,34,22,9,21,96,132
1907,0.010995364005729827,34,22,10,22,118,172
1908,0.012627906767261898,34,19,7,22,117,298
1909,0.014447902707061717,34,20,7,21,114,262
1910,0.013839439543527631,34,22,9,21,84,114
1911,0.010431596917579927,34,19,8,23,121,238
1912,0.010532211001415687,34,22,8,20,100,156
1913,0.014099075270024984,34,20,9,23,112,180
1914,0.010515720472274587,34,20,9,23,123,180
1915,0.015353328345032169,34,19,9,24,128,224
1916,0.02733045875700646,34,23,9,20,124,166
1917,0.01332984226345435,34,23,7,18,79,148
1918,0.00679780172809244,34,17,11,28,137,224
1919,0.011045434795719351,34,24,8,18,86,126
1920,0.024720619688088953,34,20,8,22,125,230
1921,0.013198026192361649,34,23,9,20,106,130
1922,0.01817021963906315,34,21,7,20,133,274
1923,0.013003238970124904,34,18,9,25,124,264
1924,0.021930221278484062,34,22,7,19,78,140
1925,0.01604986379623572,34,21,9,22,156,264
1926,0.013314934648694363,34,21,10,23,116,170
1927,0.014772140749764136,34,24,8,18,102,134
1928,0.016961779090118305,34,22,10,22,101,128
1929,0.026727133866180617,34,19,9,24,96,184
1930,0.03283777477737107,34,23,10,21,112,124
1931,0.01032765709867775,34,21,9,22,104,160
1932,0.03813279292141029,34,20,10,24,114,186
1933,0.018272426968341582,34,23,8,19,88,140
1934,0.02863209028589151,34,23,10,21,111,144
1935,0.025690842610100587,34,23,9,20,99,120
1936,0.016205699375821156,34,22,11,23,133,142
1937,0.015245616559506216,34,21,9,22,110,176
1938,0.013973414229758473,34,22,9,21,70,100
1939,0.02405022973250813,34,20,9,23,112,194
1940,0.013654336944812814,34,17,10,27,135,258
1941,0.010992748610844386,34,20,10,24,107,170
1942,0.012427399739720152,34,20,9,23,149,294
1943,0.013587192992729688,34,19,12,27,121,172
1944,0.03258170518324041,34,17,11,28,155,258
1945,0.025309737038330258,34,20,8,22,82,178
1946,0.010896192011735344,34,23,9,20,120,174
1947,0.01354392287226857,34,24,10,20,114,114
1948,0.009552991782765627,34,20,8,22,94,176
1949,0.012767277260755272,34,24,8,18,91,118
1950,0.011257326261017192,34,23,7,18,110,214
1951,0.019263399754670577,34,20,10,24,132,228
1952,0.01240616325499519,34,20,10,24,123,176
1953,0.02081510731868333,34,21,7,20,115,340
1954,0.012660829570683398,34,24,8,18,94,118
1955,0.02081510731868333,34,22,9,21,148,198
1956,0.01784512213970412,34,22,11,23,122,134
1957,0.026359026771790896,34,20,11,25,128,158
1958,0.020418123744608017,34,21,10,23,143,240
1959,0.025721798736706804,34,23,8,19,88,140
1960,0.012183973447973867,34,21,10,23,117,168
1961,0.008124374832034181,34,20,10,24,118,186
1962,0.01991315044345895,34,20,9,23,129,234
1963,0.024302935711577323,34,21,9,22,119,190
1964,0.019791483602507345,34,23,7,18,102,176
1965,0.014698638168373926,34,20,10,24,144,228
1966,0.01172962387602891,34,22,11,23,80,92
1967,0.019947395281691125,34,23,9,20,103,142
1968,0.01262480542049138,34,24,7,17,84,120
1969,0.011018229576048998,34,24,8,18,73,94
1970,0.039175350686783045,34,21,9,22,89,134
1971,0.010510944573862199,34,23,8,19,116,170
1972,0.01388437197042696,34,22,9,21,125,158
1973,0.03171183700843437,34,20,11,25,118,176
1974,0.006074196225048879,34,22,8,20,149,268
1975,0.015999349367464177,34,19,13,28,142,184
1976,0.010759525193045526,34,20,11,25,109,150
1977,0.013734959517214828,34,21,9,22,120,202
1978,0.018432762991264028,34,24,9,19,97,106
1979,0.01722861925097935,34,18,11,27,140,226
1980,0.015632458272327156,34,19,10,25,105,170
1981,0.009186057221422489,34,20,10,24,110,170
1982,0.01296421616975552,34,22,9,21,122,176
1983,0.024636070452399357,34,22,8,20,99,144
1984,0.025794164548283482,34,23,9,20,85,106
1985,0.023925532644254247,34,23,9,20,90,114
1986,0.014304260154600637,34,21,9,22,103,166
1987,0.013330785409091203,34,20,8,22,104,194
1988,0.013073613433345798,34,21,9,22,109,180
1989,0.017418850665358213,34,23,9,20,110,152
1990,0.016623700976762856,34,21,11,24,95,116
1991,0.010146853965380183,34,22,8,20,88,160
1992,0.02761747692238503,34,20,9,23,132,216
1993,0.012778054149689109,34,22,9,21,129,174
1994,0.017293992674941895,34,24,7,17,102,202
1995,0.017819703616468802,34,22,10,22,101,128
1996,0.016644583915099043,34,21,9,22,97,148
1997,0.017281874341953114,34,19,11,26,134,206
1998,0.02661872451990635,34,20,8,22,101,224
1999,0.013314934648694363,34,22,8,20,121,230
2000,0.00946470859595197,34,20,8,22,146,396
2001,0.008725116022715383,34,24,10,20,86,86
2002,0.00724660218207903,34,20,9,23,106,174
2003,0.019986438722622485,34,23,10,21,96,108
2004,0.017646522718898966,34,24,8,18,100,132
2005,0.02070020683777425,34,22,9,21,137,188
2006,0.019368467088039854,34,26,7,15,86,98
2007,0.021201732232039045,34,24,7,17,65,98
2008,0.021881108169172173,34,24,8,18,110,150
2009,0.0065618129691194516,34,21,9,22,125,224
2010,0.009751534665902263,34,22,8,20,83,152
2011,0.022957823835258316,34,23,7,18,82,138
2012,0.014911276642949216,34,23,7,18,106,196
2013,0.008878593477448196,34,22,11,23,124,148
2014,0.01734430366454539,34,23,8,19,95,152
2015,0.009548393080002895,34,23,7,18,116,198
2016,0.013914320756797507,34,26,5,13,67,142
2017,0.009498960744219659,34,21,7,20,95,188
2018,0.009809990090686532,34,22,9,21,127,216
2019,0.014202746173260769,34,21,11,24,105,126
2020,0.011751905925985018,34,21,9,22,135,210
2021,0.005331886926062707,34,21,8,21,132,246
2022,0.010317887785526864,34,22,8,20,92,134
2023,0.03806618107985592,34,18,9,25,128,246
2024,0.018272426968341582,34,20,8,22,108,252
2025,0.01133908998698007,34,21,9,22,143,224
2026,0.005380862353188111,34,23,8,19,78,114
2027,0.011878000064199552,34,20,10,24,97,142
2028,0.02700435134068269,34,22,9,21,104,194
2029,0.009130600843608134,34,23,8,19,86,122
2030,0.013345991009197197,34,23,8,19,102,166
2031,0.00402958990863014,34,21,9,22,104,152
2032,0.028375464328315697,34,21,10,23,104,140
2033,0.02254494136992749,34,21,8,21,120,210
2034,0.014670226015861397,34,22,10,22,127,172
2035,0.022171833374597355,34,22,9,21,99,150
2036,0.023496893210726337,34,23,8,19,104,148
2037,0.015141581630255446,34,23,8,19,79,106
2038,0.0153183186254029,34,17,8,25,137,280
2039,0.02975468247221108,34,22,8,20,124,298
2040,0.025265233894830937,34,22,8,20,75,134
2041,0.010643014218017027,34,21,7,20,95,196
2042,0.016255753308848646,34,23,8,19,79,118
2043,0.025527212412967848,34,23,10,21,96,114
2044,0.016230655183180454,34,22,7,19,86,176
2045,0.009395718696978451,34,24,9,19,108,120
2046,0.0180992733035734,34,22,10,22,113,134
2047,0.012606126609091182,34,24,10,20,114,114
